title,tags,cluster
The Big Tease,"['Thinking', 'competing', 'Los', ""Angeles'"", 'hot', 'Platinum', 'Scissors', 'contest,', 'Scottish', 'hairstylist', 'Crawford', '(Craig', 'Ferguson)', 'leaves', 'Glasgow', 'film', 'crew', 'capture', 'event.', 'When', 'learns', 'mere', 'audience', 'member,', 'Crawford', 'must', 'find', 'way', 'become', 'mane', 'event.', 'Abhorrent', 'Norwegian', 'Stig', 'stiff-as-gel', 'competition.', 'Drew', 'Carey', 'others', 'make', 'cameo', 'appearances', 'hysterical', 'mockumentar', 'Comedy', 'Foreign', 'hairdresser', 'hairstylist', 'KevinAllen', 'CraigFerguson', 'DavidRasche', 'MaryMcCormack']",0
"Guten Tag, Ramón","['After', 'five', 'failed', 'attempts', 'go', 'United', 'States,', '18-year-old', 'Ramón', 'decides', 'look', 'friend’s', 'aunt', 'Germany,', 'never', 'finds', 'her.', 'With', 'papers', 'money,', 'without', 'knowing', 'language,', 'barely', 'survives', 'living', 'street', 'meets', 'Ruth,', 'old', 'retired', 'nurse', 'doesn’t', 'speak', 'Spanish.', 'Beyond', 'language', 'barriers', 'prejudices,', 'discover', 'solidarity', 'humanity', 'make', 'life', 'bearable.', 'Drama', 'germany', 'mexican', 'JorgeRamírezSuárez', 'AdrianaBarraza', 'RüdigerEvers', 'HectorKotsifakis']",0
Trust,"['A', 'suburban', 'family', 'torn', 'apart', 'fourteen-year-old', 'Annie', 'meets', 'first', 'boyfriend', 'online.', 'After', 'months', 'communicating', 'via', 'online', 'chat', 'phone,', 'Annie', 'discovers', 'friend', 'originally', 'claimed', 'be.', 'Shocked', 'disbelief,', 'parents', 'shattered', ""daughter's"", 'actions', 'struggle', 'support', 'comes', 'terms', 'happened', 'innocent', 'life.', 'Crime', 'Drama', 'Thriller', 'rape', 'obsession', 'lie', 'job', 'independentfilm', 'teenagegirl', 'school', 'internet', 'bestfriend', 'counselor', 'internetchat', 'duringcreditsstinger', 'onlinechat', 'catfishing', 'onlinehookup', 'onlinepredator', 'RobertGreenhut', 'DavidSchwimmer', 'DavidSchwimmer', 'HeidiJoMarkel', 'TomHodges', 'EdCathellIII', 'DanaGolomb', 'CliveOwen', 'CatherineKeener', 'LianaLiberato']",0
An Everlasting Piece,"['Colin', '(Barry', 'McEvoy)', 'Catholic', 'George', '(Brian', ""O'Byrne)"", 'poetry-loving', 'Protestant.', 'In', 'Belfast', '1980s,', 'could', 'enemies,', 'instead', 'became', 'business', 'partners.', 'After', 'persuading', 'mad', 'wig', 'salesman,', 'known', 'Scalper', '(Billy', 'Connolly),', 'sell', 'leads,', 'two', 'embark', 'series', 'house', 'calls', 'Comedy', 'Crime', 'toupee', 'scalper', 'BarryLevinson', 'BarryMcEvoy', ""BríanF.O'Byrne"", 'AnnaFriel']",0
Among Giants,"['A', 'manager', 'hires', 'Ray,', 'books,', 'paint', 'power', 'towers', '15-mile', 'stretch', 'high-tension', 'wires', 'outside', 'Sheffield.', ""Ray's"", 'crew', 'men', 'friends,', 'especially', 'Ray', 'Steve,', 'young', 'Romeo.', 'Into', 'mix', 'comes', 'Gerry,', 'Australian', 'spirit', 'adventure', 'mountain', 'climbing', 'skills.', 'She', 'wants', 'job,', ""others'"", 'advice,', 'want', 'woman', 'job,', 'Ray', 'hires', 'her.', 'Then', 'Ray', 'fall', 'love.', 'He', 'asks', 'marry', 'him,', 'gives', 'ring.', ""Steve's"", 'jealous;', ""Ray's"", 'ex-wife', 'complains', 'spends', 'Gerry,', 'kids,', 'predicts', 'Gerry', 'stay', 'around.', 'Plus,', ""there's"", 'pressure', 'finish', 'job', 'fast.', 'Economics,', 'romance,', 'wanderlust', 'spark', 'end.', 'Comedy', 'Romance', 'yorkshire', 'love', 'friends', 'SamMiller', 'PetePostlethwaite', 'RachelGriffiths', 'AndySerkis']",1
Adore,"['Lil', 'Roz', 'two', 'lifelong', 'friends,', 'grown', 'together', 'neighbors', 'idyllic', 'beach', 'town.', 'As', 'adults,', 'sons', 'developed', 'friendship', 'strong', 'binds', 'mothers.', 'One', 'summer,', 'four', 'confronted', 'simmering', 'emotions', 'mounting', 'them,', 'find', 'unexpected', 'happiness', 'relationships', 'cross', 'bounds', 'convention.', 'Drama', 'lovers', 'womandirector', 'AndrewMason', 'PhilippeCarcassonne', 'AnneFontaine', 'BarbaraGibbs', 'MichelFeller', 'NaomiWatts', 'RobinWright', 'XavierSamuel']",0
The Velocity of Gary,"['Gary', 'love', 'Valentino.', 'So', 'Mary', 'Carmen.', 'Their', 'life', 'changes', 'Valentino', 'hit', 'deadly', 'disease', 'slowly', 'dying', 'hands.', 'They', 'tear', 'end', 're-uniting', 'upon', 'love', 'man.', 'Drama', 'Romance', 'DanIreland', ""VincentD'Onofrio"", 'SalmaHayek', 'ThomasJane']",0
Mondays in the Sun,"['After', 'closure', 'shipyard', 'Northern', 'Spain,', 'former', 'workers:', 'Santa,', 'José,', 'Lino,', 'Amador,', 'Sergei', 'Reina', 'keep', 'touch.', 'They', 'meet', 'mainly', 'bar', 'owned', 'former', 'colleague', 'Rico.', 'Santa', 'superficially', 'confident', 'unofficial', 'leader', 'group.', 'A', 'court', 'case', 'hangs', 'relating', 'shipyard', 'lamp', 'smashed', 'protest', 'closure.', 'José', 'bitter', 'wife,', 'Ana,', 'employed', 'not.', 'The', 'gap', 'widening', 'fearful', 'leave', 'co-worker.', 'Despite', 'arthritic', 'legs,', 'Ana', 'endures', 'night', 'shifts', 'fish', 'factory', 'thinks', 'looks', 'lost.', 'Not', 'everyone', 'seems', 'agree', 'including', 'boss.', 'Lino,', 'aging', 'family', 'man', 'doggedly', 'pursuing', 'positions', 'beyond', 'qualifications.', 'The', 'oldest', 'member', 'group,', 'Amador,', 'degenerated', 'alcoholism', 'abandoned', 'wife;', 'maintaining', 'increasingly', 'transparent', 'pretense', 'wife', 'soon', 'return', 'holiday.', 'Drama', 'spain', 'bar', 'ship', 'drama', 'friends', 'shipyard', 'peseta', 'ElíasQuerejeta', 'FernandoLeóndeAranoa', 'JaumeRoures', 'AndreaOcchipinti', 'JérômeVidal', 'JavierBardem', 'LuisTosar', 'NievedeMedina']",0
Stake Land,"['Martin', 'normal', 'teenage', 'boy', 'country', 'collapsed', 'empty', 'pit', 'economic', 'political', 'disaster.', 'A', 'vampire', 'epidemic', 'swept', 'across', 'left', ""nation's"", 'abandoned', 'towns', 'cities,', 'Mister,', 'death', 'dealing,', 'rogue', 'vampire', 'hunter,', 'get', 'Martin', 'safely', 'north', 'Canada,', ""continent's"", 'New', 'Eden.', 'Drama', 'Horror', 'Action', 'Thriller', 'ScienceFiction', 'malenudity', 'canada', 'vampire', 'LarryFessenden', 'JimMickle', 'DerekCurl', 'AdamFolk', 'BrentKunkle', 'PeterPhok', 'DanielleHarris', 'KellyMcGillis', 'NickDamici']",0
The Last Time I Committed Suicide,"['Neal', 'Cassady', 'living', 'beat', 'life', '1940s,', 'working', 'The', 'Tire', 'Yard', 'philandering', 'around', 'town.', 'However,', 'visions', 'happy', 'life', 'kids', 'white', 'picket', 'fence.', 'When', 'girlfried,', 'Joan,', 'tries', 'kill', 'gets', 'scared', 'runs', 'away.', 'But', 'Joan', 'reappears', 'take', 'chance', 'happiness,', 'turn', 'back', 'it?', 'Drama', 'independentfilm', 'StephenT.Kay', 'ThomasJane', 'KeanuReeves', 'ClaireForlani']",0
Futuro Beach,"['Donato', 'fails', 'attempt', 'save', 'drowning', 'man,', 'meets', 'one', ""man's"", 'friends.', 'He', 'decides', 'start', 'life', 'over,', 'pieces', 'past', 'keep', 'coming', 'him.', 'Drama', 'germany', 'gay', 'portugal', 'drowning', 'nudity', 'travel', 'brothers', 'HankLevine', 'KarimAïnouz', 'GeórgiaCostaAraújo', 'WagnerMoura', 'ClemensSchick', 'JesuítaBarbosa']",0
Another Happy Day,"['A', 'wedding', ""parents'"", 'Annapolis', 'estate', 'hurls', 'high-strung', 'Lynn', 'center', 'touchy', 'family', 'dynamics.', 'Comedy', 'Drama', 'SamLevinson', 'ToddTraina', 'PamelaLynnFielder', 'EllenBarkin', 'EzraMiller', 'KateBosworth']",0
A Lonely Place to Die,"['A', 'group', 'five', 'mountaineers', 'hiking', 'climbing', 'Scottish', 'Highlands', 'discover', 'young', 'Serbian', 'girl', 'buried', 'small', 'chamber', 'wilderness.', 'They', 'become', 'caught', 'terrifying', 'game', 'cat', 'mouse', 'kidnappers', 'try', 'get', 'girl', 'safety.', 'Adventure', 'Action', 'Thriller', 'Crime', 'terror', 'scotland', 'kidnapping', 'nudity', 'wilderness', 'mountaineer', 'hiking', 'climbing', 'torture', 'JulianGilbey', 'MichaelLoveday', 'MelissaGeorge', 'EdSpeleers', 'EamonnWalker']",0
Nothing,"['The', 'film', 'tells', 'story', 'two', 'good', 'friends', 'live', 'together,', 'Andrew', '(Andrew', 'Miller),', 'agoraphobic', 'travel', 'agent', 'works', 'home,', 'Dave', '(David', 'Hewlett),', 'loser', 'works', 'office', 'treated', 'contempt.', 'Just', 'seems', 'things', ""can't"", 'get', 'worse', 'two,', 'entire', 'world', 'outside', 'house', 'disappears', 'replaced', 'endless', 'white', 'void.', 'Comedy', 'Fantasy', 'ScienceFiction', 'loser', 'bullying', 'leere', 'independentfilm', 'bestfriend', 'cowardliness', 'VincenzoNatali', 'StevenHoban', 'DavidHewlett', 'AndrewMiller', 'GordonPinsent']",0
The Geographer Drank His Globe Away,"['Victor', 'Sluzhkin', 'signs', 'teacher', 'geography', 'secondary', 'school', 'native', 'Perm', '(in', 'Urals)', 'gets', 'lost', 'haze', 'hard', 'vodka,', 'desperate', 'love', 'nymphet-like', 'student', 'stress', 'educating', 'teenagers.', 'Geographer,', 'students', 'immediately', 'dub', 'Sluzhkin,', 'attempts', 'escape', 'grueling,', 'dull,', 'stultifying', 'reality', ""Russia's"", 'provincial', 'life', 'rafting', 'tour', 'Urals.', 'Accompanied', 'wild,', 'adventure-seeking', 'adolescents,', 'faced', 'numerous', 'grim', 'surprises', 'nature,', 'Geographer', 'poised', 'find', 'truth.', 'Drama', 'alcohol', 'adultery', 'river', 'camping', 'province', 'russia', 'wife', 'canoe', 'daughter', 'friendship', 'alcoholism', 'school', 'teaching', 'schoolboy', 'geography', 'kama', 'perm', 'AleksandrVeledinskiy', 'KonstantinKhabenskiy', 'ElenaLyadova', 'AleksandrRobak']",0
1776,"['The', 'film', 'focuses', 'representatives', 'Thirteen', 'original', 'colonies', 'participated', 'Second', 'Continental', 'Congress.', '1776', 'depicts', 'three', 'months', 'deliberation', '(and,', 'oftentimes,', 'acrimonious', 'debate)', 'led', 'signing', 'one', 'important', 'documents', 'History', 'United', 'States,', 'Declaration', 'Independence.', 'Drama', 'Comedy', 'History', 'Music', 'usa', 'congress', 'musical', 'PeterH.Hunt', 'WilliamDaniels', 'HowardDaSilva', 'KenHoward']",0
Inescapable,"['Twenty-five', 'years', 'ago', 'Adib', '(Alexander', 'Siddig,', 'Syriana,', 'Cairo', 'Time),', 'promising', 'young', 'officer', 'Syrian', 'military', 'police,', 'suddenly', 'left', 'Damascus', 'suspicious', 'circumstances.', 'Abandoning', 'love', 'life', 'Fatima', '(Marisa', 'Tomei,', 'The', 'Wrestler,', 'The', 'Ides', 'March),', 'made', 'way', 'Canada', 'wiped', 'slate', 'clean.', 'With', 'beautiful', 'wife,', 'two', 'grown', 'daughters,', 'great', 'job', 'Toronto,', 'Adib', 'confident', 'built', 'successful', 'life', 'scratch.', 'But', 'daughter', 'Muna', 'suddenly', 'disappears', 'Damascus,', 'past', 'threatens', 'violently', 'catch', 'him.', 'Teaming', 'Canadian', 'emissary', '(Joshua', 'Jackson,', 'Fringe),', 'Adib', 'must', 'confront', 'turmoil', 'thought', 'left', 'behind', 'many', 'years', 'ago', 'order', 'find', 'Muna.', 'Thriller', 'Romance', 'womandirector', 'RubaNadda', 'AlexanderSiddig', 'JoshuaJackson', 'MarisaTomei']",0
Hell's Angels,"['Two', 'brothers', 'attending', 'Oxford', 'enlist', 'Royal', 'Flying', 'Corps', 'World', 'War', 'I', 'breaks', 'out.', 'Roy', 'Monte', 'Rutledge', 'different', 'personalities.', 'Monte', 'freewheeling', 'womanizer,', 'even', ""brother's"", 'girlfriend', 'Helen.', 'He', 'also', 'proves', 'yellow', 'streak', 'comes', 'Night', 'Patrol', 'duties.', 'Roy', 'made', 'strong', 'moral', 'fiber', 'attempts', 'keep', 'brother', 'line.', 'Both', 'volunteer', 'extremely', 'risky', 'two', 'man', 'bombing', 'mission', 'different', 'reasons.', 'Monte', 'wants', 'lose', 'cowardly', 'reputation', 'Roy', 'seeks', 'protect', 'brother.', 'Roy', 'loves', 'Helen;', 'Helen', 'enjoys', 'affair', 'Monte;', 'leave', 'mission', 'Germany', 'find', 'still', 'another', ""man's"", 'arms.', 'Their', 'assignment', 'knock', 'strategic', 'German', 'munitions', 'facility', 'booming', 'success,', 'squadron', 'fighters', 'bearing', 'afterwards,', 'escape', 'seems', 'unlikely.', 'Action', 'Drama', 'History', 'worldwari', 'zeppelin', 'royalairforce', 'royalflyingcorps', 'dogfight', 'airship', 'JamesWhale', 'HowardHughes', 'EdmundGoulding', 'BenLyon', 'JamesHall', 'JeanHarlow']",0
Purple Violets,"['Patti', 'Petalson', 'promising', 'writer,', 'marriage', 'conventional', 'job', 'keep', 'dream.', 'She', 'longs', 'return', 'writing,', 'especially', 'running', 'first', 'love', 'Brian', 'Callahan,', 'successful', 'crime', 'novelist.', 'Kate', ""Patti's"", 'best', 'friend', 'since', 'college;', 'tough-talking', 'schoolteacher', 'plays', 'therapist', ""Patti's"", 'problems,', 'got', 'own.', 'Comedy', 'Drama', 'Romance', 'independentfilm', 'EdwardBurns', 'EdwardBurns', 'MargotBridger', 'AaronLubin', 'NicoleMarra', 'PamelaScheinMurphy', 'SelmaBlair', 'PatrickWilson', 'EdwardBurns']",0
The Veil,"['The', 'story', 'springs', 'real-world', 'headlines', 'religious', 'cults', 'mass', 'suicides.', 'With', 'Veil,', 'begins', '30', 'years', 'ago,', 'members', 'religious', 'cult', 'known', ""Heaven's"", 'Veil', 'take', 'lives.', 'The', 'truth', 'behind', 'really', 'happened', 'remains', 'buried', 'deep', 'memory', 'sole', 'survivor,', 'five-year-old', 'girl,', 'returns', 'compound', 'documentary', 'crew', 'adult.', 'They', 'soon', 'discover', 'something', 'far', 'terrifying', 'anything', 'could', 'imagined.', 'Horror', 'cult', 'PhilJoanou', 'BenGarant', 'JasonBlum', 'JessicaAlba', 'ThomasJane', 'LilyRabe']",0
The Loved Ones,"['Lola', 'Stone', 'asked', 'Brent', 'Mitchell', 'prom,', 'Brent', 'said', 'no,', 'screwed.', 'What', 'happens', 'Lola', 'get', 'wants?', 'She', 'enlists', ""Daddy's"", 'help', 'throw', 'prom', 'own,', 'queen', 'Brent', 'king', '--', 'whether', 'likes', 'not.', 'THE', 'LOVED', 'ONES', 'happens', 'puppy', 'love', 'goes', 'horribly,', 'violently', 'wrong.', 'Brent', 'said', 'yes...', 'Horror', 'killing', 'highschool', 'femalekiller', 'revenge', 'prom', 'escape', 'teenager', 'MichaelBoughen', 'SeanByrne', 'MarkLazarus', 'XavierSamuel', 'JessicaMcNamee', 'RobinMcLeavy']",0
The Helpers,"['Seven', 'friends', 'Sacramento,', 'California', 'head', 'documented', 'road', 'trip', 'Las', 'Vegas.', 'Their', 'trip', 'takes', 'unexpected', 'turn', 'worse', 'back', 'tires', 'mysteriously', 'blow', 'out.', 'A', 'couple', 'miles', 'road,', 'find', 'little', 'gas', 'station', 'Diner/Motel,', 'run', 'friendly,', 'polite', '""helpful""', 'people.', 'It', 'appears', 'problems', 'solved,', 'boy', 'wrong!', 'When', 'convinced', '""The', 'Helpers""', 'stay', 'overnight,', 'friends', 'wake', 'rooms', 'new', 'kind', 'gruesome', 'bloody', 'terror!', 'Horror', 'ChrisStokes', 'KristenQuintrall', 'DenyceLawton', 'JoJoWright']",0
How to Fall in Love,"['An', 'accountant,', 'never', 'quite', 'grew', 'awkward', 'teenage', 'years,', 'finds', 'dating', 'coach', '-', 'happens', 'high', 'school', 'crush', 'well.', 'Thanks', 'coach,', 'gets', 'pretty', 'woman', 'sights', 'time,', 'realizes', 'incompatible.', 'Meanwhile,', 'dating', 'lessons', 'teenage', 'crush', 'reawaken', 'old', 'feelings.', 'Not', 'realizing', 'feelings', 'mutual,', 'finds', 'unable', 'act', 'due', 'fear', 'rejected', 'one', 'truly', 'loves.', 'Comedy', 'Romance', 'TVMovie', 'MarkGriffiths', ""BrookeD'Orsay"", 'EricMabius', 'JodyThompson']",0
The Perfect Wave,"['“The', 'Perfect', 'Wave”', 'true', 'story', 'Ian', 'McCormack', 'grew', 'surfing', 'waters', 'New', 'Zealand.', 'Wanting', 'dive', 'deeper,', 'Ian', 'sets', 'journey', 'best', 'friend', 'change', 'life', 'chase', 'perfect', 'wave.', 'Romance', 'Adventure', 'Drama', 'biography', 'christian', 'romance', 'BruceMacDonald', 'BruceMacDonald', 'S.BryanHickox', 'ScottEastwood', 'CherylLadd', 'PatrickLyster']",0
A Man for All Seasons,"['A', 'Man', 'All', 'Seasons', 'filmed', 'version', 'life', 'Thomas', 'More.', 'An', 'English', 'man', 'comes', 'Sir', 'Thomas', 'More', 'ask', 'divorce', 'wife', 'since', 'King', 'Henry', 'VIII', 'made', 'illegal.', 'Sir', 'Thomas', 'More', 'stands', 'opposition', 'King', 'even', 'though', 'knows', 'he’s', 'risking', 'life.', 'An', 'award', 'winning', 'film', '1966.', 'Drama', 'History', 'england', 'pope', 'beheading', 'deathpenalty', 'thomasmore', 'protestantchurch', 'thomascromwell', 'oath', 'henryviii', 'FredZinnemann', 'FredZinnemann', 'PaulScofield', 'WendyHiller', 'LeoMcKern']",0
Network,"['A', 'TV', 'network', 'cynically', 'exploits', 'deranged', 'ex-TV', ""anchor's"", 'ravings', 'revelations', 'media', 'profit.', 'Drama', 'corruption', 'sex', 'adultery', 'television', 'profit', 'nudity', 'power', 'tvratings', 'murder', 'corporate', 'reporter', 'co-worker', 'meeting', 'news', 'fired', 'network', 'anchor', 'structure', 'rant', 'SidneyLumet', 'FredC.Caruso', 'HowardGottfried', 'FayeDunaway', 'WilliamHolden', 'PeterFinch']",0
Gone with the Wind,"['An', 'American', 'classic', 'manipulative', 'woman', 'roguish', 'man', 'carry', 'turbulent', 'love', 'affair', 'American', 'south', 'Civil', 'War', 'Reconstruction.', 'Drama', 'Romance', 'War', 'lifeanddeath', 'civilwar', 'southernusa', 'lossofchild', 'marriageproposal', 'atlanta', 'luxury', 'plantation', 'typhus', 'businesswoman', 'marriagecrisis', 'DavidO.Selznick', 'VictorFleming', 'VivienLeigh', 'ClarkGable', 'OliviadeHavilland']",0
Desert Dancer,"['Inspirational', 'true', 'story', 'Iranian', 'dancer', 'Afshin', 'Ghaffarian,', 'risked', 'life', 'dream', 'become', 'dancer', 'despite', 'nationwide', 'dancing', 'ban.', 'Drama', 'dance', 'banfromprofession', 'biography', 'iran', 'oppression', 'tehraniran', 'PippaCross', 'IzabellaMiko', 'RichardRaymond', 'RichardRaymond', 'LuisAstorquia', 'FabiolaBeracasa', 'FreidaPinto', 'ReeceRitchie', 'TomCullen']",0
Major Dundee,"['During', 'last', 'winter', 'Civil', 'War,', 'cavalry', 'officer', 'Amos', 'Dundee', 'leads', 'contentious', 'troop', 'Army', 'regulars,', 'Confederate', 'prisoners', 'scouts', 'expedition', 'Mexico', 'destroy', 'band', 'Apaches', 'raiding', 'U.S.', 'bases', 'Texas.', 'War', 'Western', 'mexico', 'prisonersofwar', 'apache', 'raid', 'confederate', 'SamPeckinpah', 'JerryBresler', 'CharltonHeston', 'RichardHarris', 'JimHutton']",0
Annie Get Your Gun,"['This', 'film', 'adaptation', 'Irving', ""Berlin's"", 'classic', 'musical', 'stars', 'Betty', 'Hutton', 'gunslinger', 'Annie', 'Oakley,', 'romances', 'fellow', 'sharpshooter', 'Frank', 'Butler', '(Howard', 'Keel)', 'travel', 'Buffalo', ""Bill's"", 'Wild', 'West', 'Show.', 'Previously', 'target', 'comes', 'love,', 'Annie', 'proves', 'get', 'man', 'gun', 'battle-of-the-sexes', 'extravaganza,', 'features', 'timeless', 'numbers', 'like', '""Anything', 'You', 'Can', 'Do""', '""There\'s', 'No', 'Business', 'Like', 'Show', 'Business.""', 'Action', 'Comedy', 'Music', 'Romance', 'Western', 'musical', 'annieoakley', 'sharpshooter', 'ArthurFreed', 'GeorgeSidney', 'BettyHutton', 'HowardKeel', 'LouisCalhern']",0
Four Lions,"['Four', 'Lions', 'tells', 'story', 'group', 'British', 'jihadists', 'push', 'abstract', 'dreams', 'glory', 'breaking', 'point.', 'As', 'wheels', 'fly', 'off,', 'competing', 'ideologies', 'clash,', 'emerges', 'emotionally', 'engaging', '(and', 'entirely', 'plausible)', 'farce.', 'In', 'storm', 'razor-sharp', 'verbal', 'jousting', 'large-scale', 'set', 'pieces,', 'Four', 'Lions', 'comic', 'tour', 'de', 'force;', 'shows', 'that-while', 'terrorism', 'ideology-it', 'also', 'idiots.', 'Comedy', 'Crime', 'Drama', 'terrorism', 'britishfarce', 'MarkHerbert', 'ChrisMorris', 'DerrinSchlesinger', 'RizAhmed', 'NigelLindsay', 'KayvanNovak']",0
The House of Sand,"['A', 'woman', 'taken', 'along', 'mother', '1910', 'far-away', 'desert', 'husband,', 'passing,', 'forced', 'spend', 'next', '59', 'years', 'life', 'hopelessly', 'trying', 'escape', 'it.', 'Drama', 'brazil', 'desert', '1910s', 'AndruchaWaddington', 'FernandaMontenegro', 'RuyGuerra', 'FernandaTorres']",0
Defendor,"['A', 'crooked', 'cop,', 'mob', 'boss', 'young', 'girl', 'abuse', 'denizens', ""city's"", 'criminal', 'underworld.', ""It's"", 'world', 'ordinary', 'Arthur', 'Poppington', 'understand', 'belong', 'in,', 'committed', 'fighting', 'changes', 'vigilante', 'super-hero', 'making,', 'Defendor.', 'With', 'power', 'courage', 'Defendor', 'takes', 'streets', 'protect', ""city's"", 'innocents.', 'Drama', 'Action', 'Comedy', 'Crime', 'crimefighter', 'delusion', 'superhero', 'PeterStebbings', 'NicholasTabarrok', 'WoodyHarrelson', 'KatDennings', 'EliasKoteas']",0
